name,node_id,osm_node_id,ctrl_type,x_coord,y_coord,is_boundary,activity_type,poi_id,zone_id,notes
,2434,10264086111,,-111.9351313,33.4494462,0,tertiary,,,
,2435,5199796212,,-111.9525174,33.3776866,0,tertiary,,,
,2436,5199796211,,-111.9525176,33.3777984,0,tertiary,,,
,2437,5199796213,,-111.9524932,33.3790197,0,tertiary,,,
,2438,5199796215,,-111.9524994,33.3788703,0,tertiary,,,
,2439,5199796214,,-111.9525056,33.3786674,0,tertiary,,,
,2440,3613374246,,-111.9523951,33.3838087,0,tertiary,,,
,2441,5199796219,,-111.9519917,33.3916570,0,tertiary,,,
,2442,5199796220,,-111.9519800,33.3924974,0,tertiary,,,
,2443,5199796522,,-111.9519782,33.3934335,0,tertiary,,,
,2444,5199796521,,-111.9519785,33.3932633,0,tertiary,,,
,2445,5176314771,signal,-111.9521240,33.3955510,0,tertiary,,,
,2446,7959863310,,-111.9519888,33.3941175,0,tertiary,,,
,2447,5199796524,,-111.9521354,33.3994349,0,tertiary,,,
,2448,5199796523,,-111.9521364,33.3995894,0,tertiary,,,
,2449,41693598,signal,-111.9521390,33.4001200,0,tertiary,,,
,2450,5199796525,,-111.9521408,33.4006687,0,tertiary,,,
,2451,5199796526,,-111.9521634,33.4068017,0,tertiary,,,
,2452,401884184,,-111.9521629,33.4079267,0,tertiary,,,
,2453,11364959800,,-111.9521790,33.4117794,0,tertiary,,,
,2454,401888913,,-111.9521691,33.4086865,0,tertiary,,,
,2455,5199796528,,-111.9521907,33.4142972,0,tertiary,,,
,2456,401888434,,-111.9521842,33.4150409,0,tertiary,,,
,2457,11352315602,,-111.9521928,33.4168156,0,tertiary,,,
,2458,5199796529,,-111.9522160,33.4214517,0,tertiary,,,
,2459,5199796530,,-111.9522218,33.4225185,0,tertiary,,,
,2460,5199796531,,-111.9522587,33.4250022,0,tertiary,,,
,2461,7959863309,,-111.9522239,33.4229640,0,tertiary,,,
,2462,4898280301,,-111.9522681,33.4259038,0,tertiary,,,
,2463,7134771333,,-111.9522681,33.4258163,0,tertiary,,,
,2464,5199796532,,-111.9523166,33.4287082,0,tertiary,,,
,2465,5199796533,,-111.9523463,33.4295132,0,tertiary,,,
,2466,5200239377,,-111.9261391,33.3821176,0,tertiary,,,
,2467,5078563639,,-111.9251083,33.3817668,0,tertiary,,,
,2468,5078562465,,-111.9246549,33.3816134,0,tertiary,,,
,2469,5078562466,,-111.9215496,33.3805322,0,tertiary,,,
,2470,5200239379,,-111.9204021,33.3779588,0,tertiary,,,
,2471,5078563605,,-111.9203114,33.3776548,0,tertiary,,,
,2472,5200239380,,-111.9201184,33.3774030,0,tertiary,,,
,2473,5200239381,,-111.9190504,33.3751245,0,tertiary,,,
,2474,5078563652,,-111.9190664,33.3746247,0,tertiary,,,
,2475,5200239382,,-111.9192030,33.3742326,0,tertiary,,,
,2476,5200239393,,-111.9195135,33.3738174,0,tertiary,,,
,2477,5200239383,,-111.9196210,33.3736818,0,tertiary,,,
,2478,5200239384,,-111.9197943,33.3734092,0,tertiary,,,
