zone_id,node_id,old_poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,boundary_geometry,geometry,x_coord,y_coord
193,193,37677,949249987.0,,,,park,,"POLYGON ((-111.9393356 33.3833648, -111.9393379 33.3837725, -111.9389453 33.3837964, -111.9389344 33.3833464, -111.9393356 33.3833648))",POINT (-111.9391350223567 33.383569331969056),-111.9391350223567,33.383569331969056
194,194,37678,949565940.0,,,,park,,"POLYGON ((-111.9096486 33.352644, -111.9096738 33.3536595, -111.9080407 33.3535638, -111.9079117 33.3538532, -111.9067676 33.3536219, -111.906555 33.3545262, -111.9064649 33.3545679, -111.9063391 33.3546858, -111.905851 33.3546854, -111.905838 33.3542633, -111.9062084 33.3535437, -111.9063317 33.3532746, -111.9063364 33.3515891, -111.9063192 33.3510873, -111.9071089 33.3510729, -111.9077612 33.3510658, -111.9081217 33.3510944, -111.90814 33.3514647, -111.9076457 33.3518462, -111.9073847 33.3518797, -111.9069952 33.3521287, -111.9068472 33.3522211, -111.9071071 33.3525418, -111.9077917 33.3529789, -111.9082521 33.3531692, -111.9084716 33.3531455, -111.9090078 33.3528515, -111.9096486 33.352644))",POINT (-111.90736372747268 33.35281639072906),-111.90736372747268,33.35281639072906
195,195,37679,949570845.0,,,,park,,"POLYGON ((-111.9575246 33.3801883, -111.9575255 33.380131, -111.9572943 33.3801161, -111.9572931 33.3801349, -111.9572 33.3801391, -111.9571993 33.380109, -111.9571753 33.3801154, -111.9571753 33.3801383, -111.95709 33.3801138, -111.9571495 33.3802869, -111.9572163 33.3802965, -111.9571571 33.3804897, -111.9571953 33.3805277, -111.957309 33.3805222, -111.9573252 33.3804378, -111.9573157 33.3803834, -111.9573569 33.3803682, -111.9573431 33.3802936, -111.9573539 33.3802635, -111.9573669 33.3802229, -111.9573369 33.3802053, -111.9573664 33.3801698, -111.9575246 33.3801883))",POINT (-111.95726892594105 33.38028438710815),-111.95726892594105,33.38028438710815
196,196,37680,951556119.0,,,,park,,"POLYGON ((-111.9666729 33.328962, -111.9656926 33.3281799, -111.9654862 33.3282004, -111.9654927 33.3282413, -111.9665333 33.3290291, -111.9666729 33.328962))",POINT (-111.96606879486556 33.32858138722552),-111.96606879486556,33.32858138722552
197,197,37681,951563815.0,,,,park,,"POLYGON ((-111.9297325 33.4521646, -111.9297263 33.4522056, -111.9296859 33.452223, -111.9294788 33.4522296, -111.9294398 33.4522536, -111.9293712 33.4522604, -111.929349 33.4522553, -111.9293562 33.4519203, -111.9297501 33.451901, -111.9297114 33.4519612, -111.9296815 33.4520125, -111.9296913 33.4520682, -111.9297106 33.4521164, -111.9297325 33.4521646))",POINT (-111.92952954943846 33.4520746170996),-111.92952954943846,33.4520746170996
198,198,37683,951567578.0,,,,park,,"POLYGON ((-111.9730597 33.3815554, -111.9728428 33.3815492, -111.9728411 33.3814116, -111.9727304 33.3813246, -111.9727381 33.3810095, -111.9730215 33.3810112, -111.9730397 33.3810017, -111.9730853 33.3810615, -111.9731045 33.3810892, -111.9731508 33.381107, -111.9732021 33.3811133, -111.973214 33.3810601, -111.9732439 33.3810757, -111.9732633 33.3811481, -111.9732088 33.3811555, -111.9732239 33.3812285, -111.9730634 33.3812273, -111.9730597 33.3815554))",POINT (-111.97294349740883 33.381244977636165),-111.97294349740883,33.381244977636165
199,199,37684,951575815.0,,,,park,,"POLYGON ((-111.9247433 33.3515121, -111.924598 33.3515354, -111.9246157 33.3512398, -111.9249081 33.3512413, -111.9249097 33.3514519, -111.9247648 33.3514863, -111.9247433 33.3515121))",POINT (-111.92474853658868 33.35137128280178),-111.92474853658868,33.35137128280178
200,200,37685,951575820.0,,,,park,,"POLYGON ((-111.9665163 33.3362257, -111.9656664 33.3365404, -111.9652151 33.3366117, -111.9637071 33.3366289, -111.9635196 33.3365761, -111.9634232 33.3364225, -111.9635446 33.3349541, -111.9636455 33.3348605, -111.9638696 33.3348571, -111.9658458 33.3348632, -111.9661031 33.3349203, -111.9663168 33.3351094, -111.9664373 33.3355866, -111.9665516 33.336001, -111.966593 33.3361168, -111.9665163 33.3362257))",POINT (-111.9649094858918 33.33573303380525),-111.9649094858918,33.33573303380525
201,201,37686,951575830.0,,,,park,,"POLYGON ((-111.9608104 33.3559704, -111.960762 33.3559824, -111.9607118 33.3559798, -111.960683 33.355969, -111.9605066 33.3559947, -111.9603361 33.3560023, -111.9602249 33.3559773, -111.9601504 33.3559779, -111.9600931 33.356003, -111.9600798 33.3560217, -111.960088 33.3561795, -111.960066 33.356204, -111.9599968 33.3562063, -111.9600027 33.3557019, -111.9600437 33.3556911, -111.9601932 33.3556905, -111.9601906 33.3557241, -111.9602048 33.3557774, -111.9601981 33.3558056, -111.9601855 33.3558527, -111.9602024 33.3558887, -111.9602345 33.3558994, -111.9603967 33.3558942, -111.9604856 33.3558799, -111.9605231 33.3558755, -111.9605653 33.3558899, -111.9606413 33.3559072, -111.9606984 33.3559038, -111.9607627 33.3558876, -111.9607886 33.3558869, -111.9608185 33.3559043, -111.9608329 33.3559312, -111.9608275 33.3559608, -111.9608104 33.3559704))",POINT (-111.96026455291036 33.355919053193546),-111.96026455291036,33.355919053193546
202,202,37687,951576682.0,,,,park,,"POLYGON ((-111.9390558 33.3328965, -111.9390568 33.3331779, -111.9386024 33.333179, -111.9386032 33.3334245, -111.939013 33.3334235, -111.9390143 33.3337905, -111.9394134 33.3337896, -111.9394142 33.3340249, -111.9395783 33.3340245, -111.9395769 33.3336065, -111.9392509 33.3336073, -111.9392486 33.3328961, -111.9390558 33.3328965))",POINT (-111.93913032656062 33.333450006334225),-111.93913032656062,33.333450006334225
203,203,37729,951753040.0,,,,park,,"POLYGON ((-111.8876454 33.4282405, -111.8875322 33.4283231, -111.8875171 33.4279859, -111.8876627 33.4279931, -111.8876454 33.4282405))",POINT (-111.88758570811972 33.42813054843292),-111.88758570811972,33.42813054843292
204,204,37730,951753044.0,,,,park,,"POLYGON ((-111.8862384 33.427375, -111.8860338 33.4273705, -111.8860208 33.4273416, -111.8860254 33.4271472, -111.8861088 33.4271357, -111.8861964 33.4271399, -111.8862268 33.4271618, -111.8862384 33.427375))",POINT (-111.88612796596121 33.427258103178346),-111.88612796596121,33.427258103178346
205,205,37731,951753050.0,,,,park,,"POLYGON ((-111.884849 33.4284189, -111.8847267 33.4284154, -111.8846898 33.4283683, -111.8847023 33.4281771, -111.8847268 33.428156, -111.8848556 33.4281562, -111.8848744 33.4281838, -111.8848779 33.4283692, -111.884849 33.4284189))",POINT (-111.8847863233125 33.42828642874033),-111.8847863233125,33.42828642874033
206,206,37732,951753072.0,,,,park,,"POLYGON ((-111.8818023 33.4220041, -111.8811663 33.4220029, -111.8810974 33.4218326, -111.8810374 33.4217974, -111.8810381 33.4216694, -111.8810864 33.421691, -111.8811361 33.4217741, -111.8811945 33.4217894, -111.8812931 33.4217764, -111.8813181 33.4218095, -111.8813428 33.4218233, -111.8813683 33.4218261, -111.8814009 33.421896, -111.8815452 33.4218943, -111.8815559 33.4218256, -111.8816464 33.421825, -111.8817319 33.4216676, -111.8817328 33.4216176, -111.8818061 33.4216158, -111.8818107 33.4214906, -111.881608 33.4213982, -111.8816354 33.4213199, -111.881597 33.4212216, -111.8815778 33.421189, -111.8816455 33.4211879, -111.8816474 33.4212534, -111.8818104 33.4212496, -111.8818164 33.421214, -111.8818306 33.4211944, -111.8818313 33.421172, -111.8819131 33.4212303, -111.8819622 33.4212558, -111.8819599 33.4213063, -111.8820129 33.4213023, -111.8820123 33.4212798, -111.8820731 33.4212845, -111.8820407 33.4217258, -111.8818255 33.4217114, -111.8818029 33.4217434, -111.8818023 33.4220041))",POINT (-111.88167602612685 33.42165197156249),-111.88167602612685,33.42165197156249
207,207,37733,951849870.0,,,,park,,"POLYGON ((-111.9482001 33.3545383, -111.9481959 33.3547114, -111.9499901 33.3547313, -111.9499865 33.3546185, -111.94938 33.3545532, -111.9494415 33.3542146, -111.9490155 33.354209, -111.9489205 33.3545145, -111.9482001 33.3545383))",POINT (-111.94908513846156 33.35455073437287),-111.94908513846156,33.35455073437287
208,208,37734,951851827.0,,,,park,,"POLYGON ((-111.9423435 33.3347626, -111.9422329 33.3353119, -111.9418298 33.3352705, -111.9416831 33.3353311, -111.9409363 33.3351249, -111.9408092 33.3351024, -111.9408063 33.3350194, -111.9405816 33.3349849, -111.940283 33.3350506, -111.9400828 33.3352078, -111.939751 33.3352336, -111.9397117 33.3347324, -111.9423435 33.3347626))",POINT (-111.94110473704815 33.334976153256385),-111.94110473704815,33.334976153256385
209,209,39750,1064496474.0,,,,park,,"POLYGON ((-111.9191593 33.3710543, -111.9191594 33.3710619, -111.9198416 33.3710609, -111.9198469 33.3709811, -111.919866 33.370761, -111.919874 33.3706285, -111.9198631 33.3691527, -111.919849 33.3691382, -111.9198223 33.3691363, -111.9197884 33.3691392, -111.9197483 33.3691431, -111.9191107 33.3691378, -111.9191158 33.3699381, -111.919134 33.3699385, -111.9191593 33.3710543))",POINT (-111.91949920717347 33.37008687003272),-111.91949920717347,33.37008687003272
210,210,40072,1298897735.0,,,,park,,"POLYGON ((-111.9183712 33.3740755, -111.9183237 33.3741501, -111.9183106 33.3741367, -111.9180058 33.3743089, -111.9179528 33.3742516, -111.918237 33.3740919, -111.9182957 33.3740431, -111.9183204 33.3740537, -111.9183712 33.3740755))",POINT (-111.91816650324583 33.37417432793799),-111.91816650324583,33.37417432793799
211,211,40083,1299588194.0,,,,park,,"POLYGON ((-111.9146753 33.3754485, -111.9146767 33.3753754, -111.9142775 33.3753777, -111.9142761 33.3753828, -111.9142936 33.3753927, -111.9143233 33.3754139, -111.9143407 33.3754293, -111.9143567 33.3754548, -111.9146753 33.3754485))",POINT (-111.91449582328359 33.37541256629917),-111.91449582328359,33.37541256629917
212,212,40084,1299588198.0,,,,park,,"POLYGON ((-111.916739 33.3777674, -111.9166573 33.3777662, -111.9166566 33.3777276, -111.9166609 33.3777276, -111.9166612 33.3776348, -111.9166538 33.3776345, -111.9166449 33.3776339, -111.9166427 33.3775957, -111.9166538 33.3775942, -111.9166541 33.3774423, -111.9166598 33.3774417, -111.9166554 33.3773063, -111.9166438 33.3773059, -111.9166403 33.3772199, -111.9167287 33.3772181, -111.9167266 33.3773808, -111.9167245 33.3774876, -111.916739 33.3777674))",POINT (-111.91669135106805 33.377491925894454),-111.91669135106805,33.377491925894454
213,213,40140,1366389274.0,,,,park,,"POLYGON ((-111.8983909 33.4138452, -111.8983933 33.4137476, -111.8983276 33.4137474, -111.898328 33.4136662, -111.8983317 33.4136338, -111.898336 33.4135971, -111.8983365 33.4134246, -111.8983994 33.4134247, -111.8983989 33.4133893, -111.8983984 33.4133541, -111.8983387 33.4133539, -111.8983392 33.4131814, -111.8983402 33.4131628, -111.8983414 33.4131426, -111.8983424 33.4130568, -111.8983994 33.4130579, -111.8983996 33.4130463, -111.8979954 33.4130436, -111.8979954 33.4130555, -111.8980837 33.4130557, -111.8980832 33.4132118, -111.8980702 33.4132422, -111.8980589 33.4132687, -111.8980587 33.4133183, -111.8980606 33.4133422, -111.8980624 33.4133659, -111.8980747 33.4134152, -111.89798 33.4134316, -111.8979798 33.4134756, -111.8979797 33.4135098, -111.8981047 33.4135081, -111.8981047 33.4136702, -111.8980854 33.4136693, -111.8980833 33.4138448, -111.8983909 33.4138452))",POINT (-111.89820901627205 33.41344328113328),-111.89820901627205,33.41344328113328
214,214,40394,949199907.0,,,,park,,"POLYGON ((-111.9192561 33.3812593, -111.9198064 33.3812299, -111.9200977 33.3810606, -111.9195159 33.3803833, -111.9192019 33.3797713, -111.9189937 33.3797724, -111.919007 33.380052, -111.91843 33.3800456, -111.9184049 33.3797722, -111.9182861 33.3797713, -111.9183054 33.3802106, -111.9184077 33.3802539, -111.9184419 33.380268, -111.9184487 33.3802823, -111.9185155 33.3804055, -111.918452 33.3805026, -111.9183764 33.3805222, -111.9182981 33.3805425, -111.9182499 33.3805196, -111.9181965 33.380494, -111.9181362 33.3804546, -111.9180351 33.3804373, -111.9179599 33.3804351, -111.9179376 33.3806362, -111.9193247 33.3806669, -111.9193288 33.380755, -111.9195337 33.3807695, -111.919536 33.3811511, -111.9192562 33.3811495, -111.9192561 33.3812593))",POINT (-111.91908485584915 33.38048212478593),-111.91908485584915,33.38048212478593
215,215,40395,949567910.0,,,,park,,"POLYGON ((-111.9036293 33.3634889, -111.9036237 33.3636546, -111.9031405 33.3636567, -111.9027884 33.3636781, -111.9027361 33.3636666, -111.902704 33.3631978, -111.903074 33.3631944, -111.9030749 33.3633552, -111.9031586 33.3633547, -111.903157 33.363503, -111.9036293 33.3634889))",POINT (-111.90305645047154 33.363477485284925),-111.90305645047154,33.363477485284925
216,216,40396,949570843.0,,,,park,,"POLYGON ((-111.902431 33.374637, -111.902367 33.375062, -111.901988 33.375101, -111.9019836 33.3753977, -111.9019114 33.3753987, -111.901912 33.375129, -111.900743 33.375082, -111.9003992 33.3745682, -111.9008472 33.3748379, -111.9010607 33.3745865, -111.9019432 33.3750894, -111.9020204 33.375052, -111.9021678 33.3748847, -111.9023294 33.3747163, -111.902431 33.374637))",POINT (-111.90137948024328 33.374929075296215),-111.90137948024328,33.374929075296215
217,217,40397,949573743.0,,,,park,,"POLYGON ((-111.9612046 33.3805286, -111.9613874 33.3806713, -111.9612379 33.3809053, -111.9611254 33.3810816, -111.9609795 33.3813113, -111.9608932 33.381721, -111.960792 33.3817247, -111.9608964 33.3805825, -111.9612046 33.3805286))",POINT (-111.96102586338404 33.38097840160946),-111.96102586338404,33.38097840160946
218,218,40398,951556117.0,,,,park,,"POLYGON ((-111.9646496 33.3321328, -111.9644127 33.3321748, -111.9644067 33.3324012, -111.9645432 33.3324213, -111.9645472 33.3323609, -111.9647098 33.3323542, -111.9647419 33.3322586, -111.9646777 33.3322201, -111.9646496 33.3321328))",POINT (-111.96455252109754 33.33227378538665),-111.96455252109754,33.33227378538665
219,219,40399,951563814.0,,,,park,,"POLYGON ((-111.9344038 33.4525803, -111.9343454 33.4525822, -111.9343537 33.4523109, -111.9341246 33.4523058, -111.9340996 33.4522764, -111.9341017 33.452198, -111.933759 33.4521918, -111.93376 33.4520762, -111.9343602 33.4520731, -111.9343585 33.4517912, -111.9344259 33.4517891, -111.9344038 33.4525803))",POINT (-111.93419721626238 33.45217077527872),-111.93419721626238,33.45217077527872
220,220,40401,951575812.0,,,,park,,"POLYGON ((-111.9267042 33.3505974, -111.9263971 33.3506003, -111.926185 33.3505253, -111.926192 33.3501223, -111.9262829 33.3501182, -111.926423 33.3501193, -111.9264257 33.3498908, -111.9263748 33.3498904, -111.9263709 33.3498315, -111.9267186 33.3498251, -111.926758 33.3498513, -111.9267616 33.3502286, -111.926751 33.3505733, -111.9267042 33.3505974))",POINT (-111.92650770731758 33.350247306765986),-111.92650770731758,33.350247306765986
221,221,40402,951575821.0,,,,park,,"POLYGON ((-111.9567984 33.3395263, -111.9565925 33.339622, -111.9565731 33.3395916, -111.9564544 33.3396789, -111.9564383 33.3397006, -111.9563823 33.3397177, -111.9563507 33.339717, -111.9563011 33.3396878, -111.9562956 33.3396498, -111.9562711 33.3396188, -111.956234 33.3395997, -111.956217 33.3396029, -111.9561602 33.3395418, -111.9561382 33.3395076, -111.9561881 33.3394847, -111.9564669 33.3394834, -111.9565087 33.3395029, -111.9567592 33.3394989, -111.9567984 33.3395263))",POINT (-111.95643158613768 33.33957019744068),-111.95643158613768,33.33957019744068
222,222,40403,951575834.0,,,,park,,"POLYGON ((-111.9619107 33.3536921, -111.9616842 33.3536475, -111.9616639 33.3536095, -111.961664 33.3534575, -111.9616318 33.3534432, -111.9616196 33.3534103, -111.9616193 33.3533549, -111.9615559 33.3533333, -111.96155 33.353315, -111.9615217 33.3533176, -111.9615066 33.3533005, -111.9615362 33.3532491, -111.9615834 33.3532047, -111.9616457 33.3531865, -111.9616984 33.3531855, -111.9616961 33.3532603, -111.9617346 33.3533359, -111.9617852 33.3533751, -111.9618369 33.3533938, -111.9618728 33.3534001, -111.9618905 33.3534034, -111.961813 33.353469, -111.9618623 33.3535669, -111.961902 33.3536361, -111.9619107 33.3536921))",POINT (-111.96171962173928 33.35344500317675),-111.96171962173928,33.35344500317675
223,223,40404,951576676.0,,,,park,,"POLYGON ((-111.9425647 33.3262431, -111.9425647 33.3263908, -111.9417351 33.3263736, -111.9412827 33.3260707, -111.9413092 33.3260313, -111.9413873 33.3259993, -111.9414875 33.3260128, -111.9415656 33.326051, -111.9415317 33.3261606, -111.9418677 33.3263219, -111.9422302 33.3262923, -111.9423496 33.3262222, -111.9425647 33.3262431))",POINT (-111.94194279950044 33.32625676686049),-111.94194279950044,33.32625676686049
224,224,40405,951582385.0,,,,park,,"POLYGON ((-111.8986723 33.4289191, -111.8985392 33.4289155, -111.8985229 33.4285355, -111.8985832 33.4285345, -111.8985787 33.4284873, -111.8986707 33.4284859, -111.8986683 33.4284954, -111.8986835 33.4284976, -111.8986844 33.4289184, -111.8986723 33.4289191))",POINT (-111.89860937289347 33.42870682143497),-111.89860937289347,33.42870682143497
225,225,40436,951753046.0,,,,park,,"POLYGON ((-111.8878693 33.4262001, -111.8875936 33.4261967, -111.8875325 33.4262056, -111.8874965 33.4261599, -111.8874913 33.4261376, -111.8878979 33.4261383, -111.8879076 33.4261674, -111.8878693 33.4262001))",POINT (-111.887699819873 33.426167615003656),-111.887699819873,33.426167615003656
226,226,40437,951753052.0,,,,park,,"POLYGON ((-111.8890275 33.4242481, -111.8889298 33.4242847, -111.8889024 33.4242341, -111.8886351 33.4243358, -111.8886103 33.4243474, -111.8886267 33.4243985, -111.8885187 33.4244243, -111.8885095 33.4243634, -111.888223 33.4243646, -111.8881928 33.4243668, -111.8881793 33.4244247, -111.8881016 33.4244201, -111.8880873 33.4244065, -111.8881074 33.4243696, -111.88815 33.4243184, -111.8881113 33.4241659, -111.8884217 33.4241213, -111.8885625 33.4241021, -111.8885048 33.4238331, -111.8884993 33.4238118, -111.888375 33.4238306, -111.8881124 33.4238459, -111.8881048 33.4238249, -111.8880351 33.4238045, -111.8880519 33.4235667, -111.8880662 33.4235251, -111.8880978 33.4235026, -111.8881408 33.4234901, -111.8881954 33.4234926, -111.8882761 33.4235375, -111.8885875 33.4236679, -111.8886418 33.4237028, -111.8886025 33.4237478, -111.8887133 33.4238148, -111.8887796 33.4238934, -111.8888362 33.4239632, -111.8888932 33.4240524, -111.8889356 33.4241388, -111.8890029 33.4241221, -111.8890486 33.4242104, -111.8890275 33.4242481))",POINT (-111.88848061803354 33.42399361731978),-111.88848061803354,33.42399361731978
227,227,40438,951849867.0,,,,park,,"POLYGON ((-111.9543968 33.3508158, -111.9544081 33.3512588, -111.954275 33.351233, -111.9541093 33.351106, -111.9530003 33.3511236, -111.9529856 33.3511647, -111.952722 33.3511619, -111.952716 33.3508416, -111.9543968 33.3508158))",POINT (-111.95358742243054 33.350986037717476),-111.95358742243054,33.350986037717476
228,228,40439,951851352.0,,,,park,,"POLYGON ((-111.9478755 33.3583036, -111.9482477 33.3587367, -111.9486168 33.3585377, -111.9483994 33.3584278, -111.9480835 33.3583327, -111.9478755 33.3583036))",POINT (-111.94824739114237 33.358507962165106),-111.94824739114237,33.358507962165106
229,229,40440,951851830.0,,,,park,,"POLYGON ((-111.9436076 33.3372017, -111.9435452 33.3375536, -111.943628 33.3375536, -111.9435718 33.3378058, -111.94336 33.3378037, -111.9434143 33.3375799, -111.9432926 33.3375745, -111.9433727 33.3371658, -111.9436076 33.3372017))",POINT (-111.9434665534618 33.337485095479686),-111.9434665534618,33.337485095479686
230,230,41046,983385635.0,,,,park,,"POLYGON ((-111.9148506 33.4085189, -111.9146701 33.4085189, -111.9146666 33.408185, -111.9148506 33.4081821, -111.9148506 33.4085189))",POINT (-111.91475960225752 33.40835068498433),-111.91475960225752,33.40835068498433
231,231,42374,544818738.0,,,,park,,"POLYGON ((-111.9289757 33.4244425, -111.9290124 33.4244492, -111.9290321 33.4245077, -111.9291104 33.4247335, -111.9289236 33.4247619, -111.9286914 33.4247779, -111.9283671 33.4247799, -111.9283562 33.4245533, -111.928487 33.4245402, -111.9287071 33.424503, -111.9289757 33.4244425))",POINT (-111.92873165189913 33.42463554816823),-111.92873165189913,33.42463554816823
232,232,42377,544909511.0,,,,park,,"POLYGON ((-111.9490676 33.4349311, -111.9501192 33.4350623, -111.9496266 33.4354539, -111.948075 33.4354333, -111.9474529 33.4354626, -111.9456546 33.4355048, -111.9451955 33.4354994, -111.9443554 33.4354728, -111.9436594 33.4354018, -111.9430663 33.4353588, -111.9429324 33.435376, -111.9417388 33.4352644, -111.941544 33.4352462, -111.9409232 33.4351881, -111.9387032 33.4349272, -111.9374762 33.4347815, -111.9369789 33.4347465, -111.9366866 33.4347297, -111.9359129 33.4347141, -111.9353194 33.4347439, -111.9346504 33.434829, -111.9319726 33.4352557, -111.9306513 33.4354142, -111.9305714 33.4352817, -111.930578 33.4352447, -111.9305779 33.4349847, -111.9306121 33.434984, -111.9306155 33.4341863, -111.93066 33.4341565, -111.9306846 33.4337195, -111.9306849 33.4335022, -111.9308034 33.4332171, -111.9313935 33.433375, -111.9316509 33.4334457, -111.9319066 33.4334857, -111.9320355 33.43352, -111.9320089 33.4335686, -111.9321624 33.433612, -111.9329591 33.4338442, -111.9330163 33.4338614, -111.9332165 33.4339102, -111.9332721 33.4339259, -111.9347116 33.4342596, -111.935028 33.4343193, -111.9354748 33.4343761, -111.936485 33.4344381, -111.9370416 33.4344567, -111.9378044 33.4344513, -111.9379806 33.4344474, -111.9382662 33.4344409, -111.9383393 33.4344326, -111.9384217 33.4344172, -111.9384326 33.4344526, -111.9384724 33.4344488, -111.9389767 33.4344493, -111.9393295 33.434443, -111.9393294 33.4344303, -111.9398806 33.4344287, -111.9400375 33.4344315, -111.9401942 33.4344442, -111.9404243 33.4344778, -111.9406588 33.4345102, -111.9410476 33.4345588, -111.9411117 33.4345607, -111.9412946 33.434566, -111.941362 33.4345679, -111.9415983 33.4345563, -111.9418326 33.4345334, -111.9419893 33.4345224, -111.9423401 33.434509, -111.942394 33.4345069, -111.9424368 33.4345114, -111.9424504 33.4345245, -111.9425157 33.4344998, -111.942591 33.434468, -111.9426604 33.4344337, -111.9427093 33.4344193, -111.9427321 33.4344153, -111.9427558 33.4344156, -111.9427991 33.4344241, -111.9428385 33.4344335, -111.9428718 33.4344468, -111.9429031 33.4344625, -111.9429264 33.4344824, -111.9429428 33.4345039, -111.9429556 33.434494, -111.9429771 33.434485, -111.9430095 33.4344821, -111.9433218 33.4344711, -111.9435626 33.4344654, -111.9438312 33.4344611, -111.9445087 33.4344647, -111.9447389 33.434472, -111.9450588 33.4344801, -111.9458872 33.4345213, -111.9466144 33.4345802, -111.9473267 33.4346559, -111.9474034 33.4346594, -111.9474501 33.434658, -111.9476375 33.4346322, -111.9477159 33.4346231, -111.9477951 33.4346206, -111.9478735 33.4346298, -111.9479052 33.4346447, -111.9479336 33.4346721, -111.9479863 33.434724, -111.9481052 33.4348059, -111.9482121 33.4348576, -111.9482582 33.4348676, -111.9483301 33.4348754, -111.9483932 33.4348837, -111.9484253 33.434888, -111.9484608 33.4348926, -111.9488129 33.4349391, -111.9489077 33.4349144, -111.9490676 33.4349311))",POINT (-111.93925058201778 33.43473274957582),-111.93925058201778,33.43473274957582
233,233,42531,722817746.0,,,,park,,"POLYGON ((-111.9580353 33.3276672, -111.9580337 33.327488, -111.9580316 33.3272411, -111.9567772 33.3272357, -111.9566237 33.3276711, -111.9570769 33.3280125, -111.9572486 33.3282456, -111.9573773 33.3283084, -111.9573881 33.328035, -111.9576295 33.328035, -111.9576241 33.3276719, -111.9580353 33.3276672))",POINT (-111.95731922302882 33.32761093836478),-111.95731922302882,33.32761093836478
234,234,43082,948543282.0,,,,park,,"POLYGON ((-111.8885886 33.392329, -111.8885871 33.3921427, -111.8886824 33.3920611, -111.8887208 33.3919741, -111.888895 33.3919714, -111.8888973 33.3918862, -111.888808 33.391933, -111.88866 33.391933, -111.888599 33.391917, -111.888548 33.392118, -111.88835 33.392083, -111.8883143 33.3920785, -111.888272 33.39212, -111.8878799 33.3921261, -111.8877629 33.3921607, -111.8877612 33.3925668, -111.8878718 33.3925662, -111.887876 33.392367, -111.888598 33.392362, -111.8885886 33.392329))",POINT (-111.88821574917101 33.3922302568185),-111.88821574917101,33.3922302568185
235,235,43083,949565944.0,,,,park,,"POLYGON ((-111.9101476 33.3454456, -111.9101774 33.3461116, -111.9098803 33.3461492, -111.9095298 33.3462368, -111.9088597 33.3466499, -111.9083997 33.3471649, -111.9083409 33.3469701, -111.908615 33.3468122, -111.9081792 33.346267, -111.9084283 33.3461812, -111.9086946 33.3465576, -111.9092041 33.3462584, -111.9089445 33.345724, -111.9091707 33.3456304, -111.9094307 33.3461901, -111.9099938 33.3460547, -111.9098669 33.3454459, -111.9101476 33.3454456))",POINT (-111.90917917057993 33.34621084070019),-111.90917917057993,33.34621084070019
236,236,43084,949567912.0,,,,park,,"POLYGON ((-111.9310686 33.3752531, -111.9310678 33.3756227, -111.9311059 33.375623, -111.9311199 33.3757475, -111.9304551 33.3757498, -111.9304557 33.3757023, -111.9304773 33.3757023, -111.93048 33.3756164, -111.9305181 33.3756152, -111.9305157 33.3752524, -111.9310686 33.3752531))",POINT (-111.93079159792978 33.375508384539636),-111.93079159792978,33.375508384539636
237,237,43085,949573737.0,,,,park,,"POLYGON ((-111.957353 33.3791126, -111.9573489 33.3793268, -111.957388 33.3793335, -111.9574006 33.3794795, -111.9571159 33.3794804, -111.9571645 33.3793491, -111.9572403 33.3793198, -111.9571917 33.3791352, -111.957353 33.3791126))",POINT (-111.95727556252706 33.37932796503414),-111.95727556252706,33.37932796503414
238,238,43086,949573744.0,,,,park,,"POLYGON ((-111.9618098 33.3746236, -111.9609053 33.373683, -111.9606527 33.3733959, -111.9606463 33.3738277, -111.9606528 33.3746111, -111.9618098 33.3746236))",POINT (-111.96103491827597 33.37421361881089),-111.96103491827597,33.37421361881089
239,239,43088,951575819.0,,,,park,,"POLYGON ((-111.9710198 33.3362539, -111.9694479 33.3363252, -111.9685158 33.3350417, -111.9687875 33.3348667, -111.9707899 33.3349892, -111.9710388 33.3351186, -111.9711972 33.3359615, -111.9710198 33.3362539))",POINT (-111.96997370773478 33.33556986161341),-111.96997370773478,33.33556986161341
240,240,43089,951575823.0,,,,park,,"POLYGON ((-111.9567658 33.3403771, -111.9566857 33.3403764, -111.9566727 33.3403588, -111.9566695 33.3403391, -111.9566641 33.340175, -111.9566406 33.3400971, -111.9566044 33.3400491, -111.9565639 33.340006, -111.9565363 33.3399694, -111.9565551 33.3399401, -111.95655 33.3398826, -111.9565578 33.3398264, -111.9565982 33.3397619, -111.9566347 33.3397037, -111.9567799 33.3396324, -111.956819 33.3396294, -111.956845 33.3396588, -111.9568432 33.3396916, -111.9568248 33.3397161, -111.9567774 33.3397601, -111.9567652 33.3397933, -111.9567059 33.3398012, -111.9567159 33.3399456, -111.9567625 33.3399465, -111.9567658 33.3403771))",POINT (-111.95668716439829 33.33996708045471),-111.95668716439829,33.33996708045471
241,241,43090,951575837.0,,,,park,,"POLYGON ((-111.9630353 33.3537975, -111.962873 33.3537959, -111.962879 33.3522892, -111.96231 33.3519244, -111.96115 33.3524844, -111.961106 33.3524341, -111.9622439 33.3518266, -111.9623351 33.3517431, -111.9624019 33.3517356, -111.9624689 33.351738, -111.9625422 33.3517443, -111.9627344 33.351854, -111.9628679 33.3520038, -111.962942 33.3521894, -111.9629946 33.3523496, -111.9630375 33.3524596, -111.9630353 33.3537975))",POINT (-111.96258038138734 33.352487205280845),-111.96258038138734,33.352487205280845
